county_prec,pct_obama,pct_romney,obama,romney
001_063,0.8140350877192982,0.13333333333333333,232.0,38.0
001_064,0.7945205479452054,0.1415525114155251,174.0,31.0
001_065,0.7514450867052023,0.21579961464354527,390.0,112.0
001_066,0.6927710843373494,0.25502008032128515,345.0,127.0
001_067,0.8137254901960784,0.14052287581699346,498.0,86.0
001_068,0.4567307692307692,0.48173076923076924,475.0,501.0
001_069,0.4635343618513324,0.5028050490883591,661.0,717.0
001_070,0.5512367491166078,0.39840989399293286,624.0,451.0
001_071,0.7365930599369085,0.22082018927444794,467.0,140.0
001_072,0.7740963855421686,0.18072289156626506,257.0,60.0
001_073,0.6239103362391034,0.33623910336239105,501.0,270.0
001_074,0.6695278969957081,0.26609442060085836,312.0,124.0
001_075,0.708904109589041,0.25,207.0,73.0
001_076,0.6148796498905909,0.33916849015317285,281.0,155.0
001_077,0.6236323851203501,0.31947483588621445,285.0,146.0
001_078,0.5438066465256798,0.40886203423967776,540.0,406.0
001_079,0.45022288261515603,0.5148588410104011,606.0,693.0
001_080,0.49499615088529636,0.4503464203233256,643.0,585.0
001_081,0.49835796387520526,0.45320197044334976,607.0,552.0
001_082,0.4577822990844354,0.491353001017294,450.0,483.0
001_083,0.5018181818181818,0.4516363636363636,690.0,621.0
001_084,0.5019120458891013,0.4588910133843212,525.0,480.0
001_085,0.42892156862745096,0.5343137254901961,700.0,872.0
001_086,0.5797373358348968,0.36397748592870544,309.0,194.0
001_087,0.511049723756906,0.45027624309392267,370.0,326.0
001_088,0.6481069042316259,0.3207126948775056,291.0,144.0
001_089,0.4684466019417476,0.470873786407767,193.0,194.0
001_090,0.7036048064085447,0.2656875834445928,527.0,199.0
001_091,0.5803108808290155,0.37305699481865284,448.0,288.0
001_092,0.5468998410174881,0.4117647058823529,344.0,259.0
001_093,0.7920277296360485,0.17850953206239167,457.0,103.0
001_094,0.7647058823529411,0.19786096256684493,143.0,37.0
001_095,0.8629629629629629,0.0962962962962963,233.0,26.0
001_096,0.5667870036101083,0.37184115523465705,314.0,206.0
001_097,0.5573394495412844,0.3738532110091743,486.0,326.0
001_098,0.7286184210526315,0.22203947368421054,443.0,135.0
001_099,0.5938375350140056,0.3627450980392157,424.0,259.0
001_101,0.7679245283018868,0.13962264150943396,407.0,74.0
001_102,0.7845659163987139,0.1189710610932476,244.0,37.0
001_103,0.7576219512195121,0.21036585365853658,497.0,138.0
001_104,0.8712121212121212,0.12121212121212122,115.0,16.0
001_105,0.8975609756097561,0.07804878048780488,184.0,16.0
001_106,0.8464351005484461,0.12614259597806216,463.0,69.0
001_107,0.7356076759061834,0.16844349680170576,345.0,79.0
001_108,0.41292134831460675,0.5730337078651685,147.0,204.0
001_109,0.631578947368421,0.3157894736842105,24.0,12.0
001_110,0.525,0.4296875,336.0,275.0
001_111,0.560856864654333,0.3875365141187926,576.0,398.0
001_112,0.48636763412489004,0.4547053649956025,553.0,517.0
001_113,0.4918518518518519,0.46074074074074073,332.0,311.0
001_114,0.4234016887816647,0.5307599517490953,702.0,880.0
001_115,0.4532563025210084,0.49789915966386555,863.0,948.0
001_116,0.4565972222222222,0.5138888888888888,263.0,296.0
001_117,0.4132618888144675,0.5324849296718017,617.0,795.0
001_118,0.4332313965341488,0.5300713557594292,425.0,520.0
001_119,0.6144223693892568,0.33995584988962474,835.0,462.0
001_120,0.5834845735027223,0.3666061705989111,643.0,404.0
001_121,0.672106824925816,0.28338278931750743,453.0,191.0
001_122,0.760655737704918,0.16065573770491803,232.0,49.0
001_123,0.7949709864603481,0.14119922630560927,411.0,73.0
001_124,0.7728937728937729,0.16117216117216118,211.0,44.0
001_125,0.7764976958525346,0.16359447004608296,337.0,71.0
001_127,0.459915611814346,0.4964838255977497,327.0,353.0
001_128,0.463855421686747,0.47740963855421686,308.0,317.0
001_129,0.5021739130434782,0.4543478260869565,231.0,209.0
001_131,0.75,0.1814516129032258,186.0,45.0
001_132,0.8120805369127517,0.14093959731543623,242.0,42.0
001_133,0.8364197530864198,0.1111111111111111,271.0,36.0
001_134,0.5769230769230769,0.39354395604395603,840.0,573.0
001_135,0.8225419664268585,0.1366906474820144,343.0,57.0
001_136,0.6532258064516129,0.3131720430107527,486.0,233.0
001_137,0.6742857142857143,0.2895238095238095,354.0,152.0
001_138,0.7040998217468806,0.24598930481283424,395.0,138.0
001_139,0.7272727272727273,0.22459893048128343,272.0,84.0
001_140,0.7142857142857143,0.24036281179138322,315.0,106.0
001_141,0.6735395189003437,0.30584192439862545,196.0,89.0
001_142,0.6563706563706564,0.3063063063063063,510.0,238.0
001_143,0.7069486404833837,0.26586102719033233,234.0,88.0
001_144,0.6571969696969697,0.29924242424242425,347.0,158.0
001_150,0.6295454545454545,0.31931818181818183,554.0,281.0
001_151,0.7597402597402597,0.18181818181818182,468.0,112.0
001_152,0.7265625,0.234375,372.0,120.0
001_153,0.7018867924528301,0.2490566037735849,372.0,132.0
001_154,0.7479591836734694,0.2173469387755102,733.0,213.0
001_161,0.7722222222222223,0.18333333333333332,278.0,66.0
001_162,0.7468123861566485,0.1930783242258652,410.0,106.0
001_163,0.8025078369905956,0.14106583072100312,256.0,45.0
001_164,0.7745664739884393,0.17052023121387283,268.0,59.0
001_165,0.7877237851662404,0.1432225063938619,308.0,56.0
001_166,0.8317757009345794,0.11214953271028037,267.0,36.0
001_170,0.5333333333333333,0.4111111111111111,432.0,333.0
001_171,0.5212660731948566,0.42828882294757664,527.0,433.0
001_180,0.6075949367088608,0.3575949367088608,192.0,113.0
001_181,0.7328687572590011,0.2218350754936121,631.0,191.0
001_182,0.72544080604534,0.24181360201511334,288.0,96.0
001_183,0.6679151061173533,0.27091136079900124,535.0,217.0
001_184,0.7008928571428571,0.26339285714285715,314.0,118.0
001_185,0.6544622425629291,0.30892448512585813,572.0,270.0
001_186,0.7152496626180836,0.24021592442645073,530.0,178.0
001_187,0.7582236842105263,0.19572368421052633,461.0,119.0
001_191,0.6636904761904762,0.28869047619047616,223.0,97.0
001_192,0.7218543046357616,0.2229580573951435,327.0,101.0
001_193,0.665083135391924,0.2850356294536817,280.0,120.0
001_194,0.6532438478747203,0.29082774049217003,292.0,130.0
001_195,0.7760736196319018,0.18098159509202455,253.0,59.0
001_196,0.752411575562701,0.21221864951768488,234.0,66.0
001_197,0.7254901960784313,0.22303921568627452,296.0,91.0
001_211,0.7876106194690266,0.1504424778761062,178.0,34.0
001_212,0.8199513381995134,0.12895377128953772,337.0,53.0
001_214,0.7511961722488039,0.15550239234449761,314.0,65.0
001_215,0.7272727272727273,0.1925133689839572,272.0,72.0
001_216,0.6868008948545862,0.2639821029082774,307.0,118.0
001_217,0.6428571428571429,0.336734693877551,63.0,33.0
001_221,0.7598566308243727,0.1774193548387097,424.0,99.0
001_223,0.7966666666666666,0.1,239.0,30.0
001_224,0.804,0.116,201.0,29.0
001_225,0.8387096774193549,0.08870967741935484,104.0,11.0
001_226,0.8235294117647058,0.10784313725490197,168.0,22.0
001_241,0.7493188010899182,0.15258855585831063,275.0,56.0
001_242,0.7904040404040404,0.10353535353535354,313.0,41.0
001_243,0.7928994082840237,0.08086785009861933,402.0,41.0
001_244,0.7529215358931552,0.15358931552587646,451.0,92.0
001_245,0.8314606741573034,0.12134831460674157,370.0,54.0
001_246,0.7647058823529411,0.16176470588235295,208.0,44.0
001_251,0.7625698324022346,0.1787709497206704,273.0,64.0
001_252,0.7623318385650224,0.17713004484304934,340.0,79.0
001_253,0.7282780410742496,0.21642969984202212,461.0,137.0
001_254,0.7313915857605178,0.2022653721682848,452.0,125.0
001_255,0.7631160572337043,0.18600953895071543,480.0,117.0
001_256,0.7397849462365591,0.1935483870967742,344.0,90.0
001_257,NaN,NaN,0.0,0.0
001_258,0.3811074918566775,0.5830618892508144,117.0,179.0
001_271,0.7322834645669292,0.20275590551181102,372.0,103.0
001_272,0.7681159420289855,0.1570048309178744,318.0,65.0
001_273,0.7074721780604134,0.24324324324324326,445.0,153.0
001_274,0.7587131367292225,0.1742627345844504,283.0,65.0
001_275,0.7305699481865285,0.2266839378238342,564.0,175.0
001_278,0.5356200527704486,0.41952506596306066,203.0,159.0
001_281,0.7297297297297297,0.21081081081081082,270.0,78.0
001_282,0.7067137809187279,0.2420494699646643,400.0,137.0
001_283,0.7183673469387755,0.22448979591836735,176.0,55.0
001_284,0.5885057471264368,0.35172413793103446,256.0,153.0
001_285,0.6460176991150443,0.2920353982300885,219.0,99.0
001_286,0.7255172413793104,0.22206896551724137,526.0,161.0
001_287,0.655688622754491,0.2754491017964072,219.0,92.0
001_289,0.3796169630642955,0.5663474692202463,555.0,828.0
001_290,0.3595166163141994,0.595166163141994,119.0,197.0
001_291,0.5308151093439364,0.40357852882703776,267.0,203.0
001_292,0.48190279214064113,0.47466390899689764,466.0,459.0
001_293,0.6017699115044248,0.33480825958702065,408.0,227.0
001_294,0.30456026058631924,0.6579804560260586,187.0,404.0
001_295,0.394392523364486,0.5514018691588785,211.0,295.0
001_296,0.5552238805970149,0.4,186.0,134.0
001_297,0.5365517241379311,0.39448275862068966,389.0,286.0
001_298,0.5811373092926491,0.3647711511789182,419.0,263.0
001_299,0.48099606815203144,0.4705111402359109,367.0,359.0
001_300,0.5416666666666666,0.3880208333333333,208.0,149.0
001_301,0.44265232974910396,0.5,247.0,279.0
001_302,0.38792505204718947,0.5558639833448994,559.0,801.0
001_303,0.6051873198847262,0.345821325648415,210.0,120.0
001_304,0.46296296296296297,0.5069444444444444,200.0,219.0
001_305,0.6402116402116402,0.2945326278659612,363.0,167.0
001_306,0.4958904109589041,0.44931506849315067,181.0,164.0
001_307,0.44525547445255476,0.49635036496350365,244.0,272.0
001_308,0.3901869158878505,0.5514018691588785,167.0,236.0
001_311,0.7227272727272728,0.225,318.0,99.0
001_312,0.7489082969432315,0.1965065502183406,343.0,90.0
001_313,0.6825396825396826,0.25396825396825395,172.0,64.0
001_314,0.5364806866952789,0.4012875536480687,250.0,187.0
001_315,0.5531400966183575,0.4106280193236715,229.0,170.0
001_316,0.5465517241379311,0.39482758620689656,317.0,229.0
001_317,0.5826086956521739,0.34782608695652173,201.0,120.0
001_318,0.7645569620253164,0.18227848101265823,302.0,72.0
001_321,0.6798780487804879,0.2804878048780488,223.0,92.0
001_322,0.6475095785440613,0.2950191570881226,169.0,77.0
001_323,0.7004405286343612,0.2290748898678414,318.0,104.0
001_324,0.5076013513513513,0.4375,601.0,518.0
001_326,0.7096774193548387,0.21836228287841192,286.0,88.0
001_327,0.5957446808510638,0.34622823984526113,308.0,179.0
001_328,0.483,0.478,483.0,478.0
001_329,0.6072351421188631,0.32558139534883723,235.0,126.0
001_330,0.6816608996539792,0.28027681660899656,197.0,81.0
001_331,0.6222222222222222,0.31746031746031744,196.0,100.0
001_332,0.49909584086799275,0.4484629294755877,276.0,248.0
001_333,0.3624454148471616,0.5938864628820961,332.0,544.0
001_341,0.7422434367541766,0.20047732696897375,311.0,84.0
001_342,0.7785234899328859,0.12751677852348994,232.0,38.0
001_343,0.7627811860940695,0.17586912065439672,373.0,86.0
001_344,0.6682539682539682,0.26825396825396824,421.0,169.0
001_345,0.6782902137232846,0.25871766029246346,603.0,230.0
001_346,0.6609756097560976,0.25609756097560976,271.0,105.0
001_347,0.6108786610878661,0.3284518828451883,292.0,157.0
001_351,0.834319526627219,0.11538461538461539,282.0,39.0
001_352,0.7762863534675615,0.1789709172259508,347.0,80.0
001_353,0.8351254480286738,0.12186379928315412,233.0,34.0
001_354,0.7210884353741497,0.19954648526077098,318.0,88.0
001_355,0.8221709006928406,0.12240184757505773,356.0,53.0
001_356,0.8058252427184466,0.14805825242718446,332.0,61.0
001_357,0.7366412213740458,0.183206106870229,193.0,48.0
001_358,0.694488188976378,0.22677165354330708,441.0,144.0
001_371,0.637223974763407,0.3217665615141956,404.0,204.0
001_372,0.6262295081967213,0.2983606557377049,191.0,91.0
001_373,0.6242603550295858,0.3165680473372781,211.0,107.0
001_374,0.6972010178117048,0.2366412213740458,274.0,93.0
001_375,0.6575,0.29375,526.0,235.0
001_381,0.8015463917525774,0.14948453608247422,311.0,58.0
001_382,0.7392550143266475,0.22636103151862463,258.0,79.0
001_383,0.7951541850220264,0.14317180616740088,361.0,65.0
001_384,0.6985138004246284,0.24628450106157113,329.0,116.0
001_385,0.765661252900232,0.19721577726218098,330.0,85.0
001_386,0.7214076246334311,0.20527859237536658,246.0,70.0
001_387,0.7128463476070529,0.22670025188916876,283.0,90.0
001_400,0.5288135593220339,0.4033898305084746,156.0,119.0
001_401,0.5714285714285714,0.35064935064935066,264.0,162.0
001_402,0.524,0.436,262.0,218.0
001_403,0.6,0.3594936708860759,237.0,142.0
001_404,0.5305410122164049,0.4328097731239092,304.0,248.0
001_405,0.6355748373101953,0.2841648590021692,293.0,131.0
001_406,0.5795795795795796,0.37237237237237236,193.0,124.0
001_407,0.4874074074074074,0.4711111111111111,329.0,318.0
001_408,0.4240506329113924,0.5316455696202531,201.0,252.0
001_409,0.5709046454767727,0.3863080684596577,467.0,316.0
001_410,0.5063291139240507,0.4538878842676311,280.0,251.0
001_411,0.6023622047244095,0.33070866141732286,306.0,168.0
001_412,0.6530612244897959,0.28061224489795916,128.0,55.0
001_413,0.606973058637084,0.34548335974643424,383.0,218.0
001_414,0.5392857142857143,0.41785714285714287,151.0,117.0
001_415,0.5328467153284672,0.4124087591240876,146.0,113.0
001_416,0.6076294277929155,0.34332425068119893,223.0,126.0
001_417,0.6311475409836066,0.29508196721311475,308.0,144.0
001_418,0.5187713310580204,0.4061433447098976,152.0,119.0
001_419,0.47308132875143183,0.4948453608247423,413.0,432.0
001_420,0.5600490196078431,0.38480392156862747,457.0,314.0
001_421,0.47797716150081565,0.4535073409461664,293.0,278.0
001_422,0.4852835606604451,0.46733668341708545,676.0,651.0
001_423,0.37258687258687256,0.583011583011583,579.0,906.0
001_424,0.3859752504419564,0.576900412492634,655.0,979.0
001_425,0.3688663282571912,0.5913705583756346,436.0,699.0
001_426,0.40979955456570155,0.5478841870824054,368.0,492.0
001_427,0.41103533787972724,0.5505269683818971,663.0,888.0
001_428,0.4907563025210084,0.48067226890756304,292.0,286.0
001_429,0.40498442367601245,0.5607476635514018,390.0,540.0
001_430,0.3912337662337662,0.5568181818181818,241.0,343.0
001_431,0.5743707093821511,0.37757437070938216,251.0,165.0
001_432,0.6221498371335505,0.3306188925081433,382.0,203.0
001_433,0.599483204134367,0.32558139534883723,232.0,126.0
001_434,0.6378737541528239,0.2823920265780731,192.0,85.0
001_435,0.5547445255474452,0.38686131386861317,304.0,212.0
001_436,0.6495327102803738,0.3107476635514019,278.0,133.0
001_437,0.6445993031358885,0.2857142857142857,185.0,82.0
001_438,0.7101449275362319,0.24476650563607086,441.0,152.0
001_439,0.6260869565217392,0.30579710144927535,432.0,211.0
001_440,0.5633802816901409,0.39436619718309857,160.0,112.0
001_441,0.6388206388206388,0.2972972972972973,260.0,121.0
001_442,0.6470588235294118,0.2813299232736573,253.0,110.0
001_443,0.654178674351585,0.27953890489913547,227.0,97.0
001_444,0.6420454545454546,0.2840909090909091,226.0,100.0
001_445,0.5423280423280423,0.40476190476190477,205.0,153.0
001_446,0.5707317073170731,0.3926829268292683,234.0,161.0
001_447,0.29734411085450346,0.6610854503464203,515.0,1145.0
001_448,0.46146341463414636,0.4917073170731707,473.0,504.0
001_449,0.5620052770448549,0.37994722955145116,426.0,288.0
001_450,0.38207547169811323,0.5754716981132075,162.0,244.0
001_451,0.511166253101737,0.42431761786600497,206.0,171.0
001_452,0.5071090047393365,0.45260663507109006,214.0,191.0
001_453,0.5714285714285714,0.3798449612403101,516.0,343.0
001_454,0.42575558475689884,0.5308804204993429,324.0,404.0
001_455,0.5038799793067771,0.4474909467149509,974.0,865.0
001_456,0.43609022556390975,0.5177228786251342,406.0,482.0
001_461,0.5084269662921348,0.4353932584269663,181.0,155.0
001_462,0.5583596214511041,0.3501577287066246,177.0,111.0
001_463,0.44072164948453607,0.49226804123711343,171.0,191.0
001_464,0.5017064846416383,0.42662116040955633,147.0,125.0
001_465,0.553223388305847,0.38830584707646176,369.0,259.0
001_466,0.4867075664621677,0.46421267893660534,238.0,227.0
001_471,0.44038929440389296,0.5060827250608273,181.0,208.0
001_472,0.4624277456647399,0.48554913294797686,160.0,168.0
001_473,0.583547557840617,0.37017994858611825,227.0,144.0
001_474,0.4850498338870432,0.4584717607973422,146.0,138.0
001_475,0.5930232558139535,0.3391472868217054,306.0,175.0
001_476,0.43936731107205623,0.4956063268892794,250.0,282.0
001_477,0.6604095563139932,0.2901023890784983,387.0,170.0
001_478,0.6115702479338843,0.32727272727272727,370.0,198.0
001_480,0.4412191582002903,0.5181422351233672,304.0,357.0
001_481,0.6071428571428571,0.31785714285714284,170.0,89.0
001_482,0.35239567233384855,0.6197836166924265,228.0,401.0
001_483,0.4352791878172589,0.5126903553299492,343.0,404.0
001_484,0.5425742574257426,0.3940594059405941,274.0,199.0
001_485,0.48588410104011887,0.4710252600297177,327.0,317.0
001_486,0.4087193460490463,0.5095367847411444,300.0,374.0
001_487,0.4709784411276949,0.472636815920398,284.0,285.0
001_488,0.42255639097744363,0.5428571428571428,281.0,361.0
001_489,0.4323962516733601,0.5180722891566265,323.0,387.0
001_490,0.345,0.6066666666666667,207.0,364.0
001_491,0.5,0.4420289855072464,207.0,183.0
001_492,0.486646884272997,0.44510385756676557,164.0,150.0
001_493,0.43452380952380953,0.5059523809523809,219.0,255.0
001_494,0.4939467312348668,0.43825665859564167,204.0,181.0
001_495,0.4872611464968153,0.44745222929936307,306.0,281.0
001_496,0.39603960396039606,0.5495049504950495,160.0,222.0
001_497,0.4269005847953216,0.5146198830409356,219.0,264.0
001_498,0.5752212389380531,0.3775811209439528,390.0,256.0
001_499,0.49902152641878667,0.45792563600782776,255.0,234.0
001_500,0.4011299435028249,0.5536723163841808,284.0,392.0
001_502,0.5275974025974026,0.39935064935064934,325.0,246.0
001_503,0.5195530726256983,0.4022346368715084,186.0,144.0
001_504,0.5710144927536231,0.3391304347826087,197.0,117.0
001_505,0.5122549019607843,0.40441176470588236,209.0,165.0
001_506,0.5279805352798054,0.39902676399026765,217.0,164.0
001_507,0.4485294117647059,0.5024509803921569,183.0,205.0
001_508,0.49166666666666664,0.4305555555555556,177.0,155.0
001_509,0.5211267605633803,0.38028169014084506,148.0,108.0
001_510,0.48588410104011887,0.45319465081723626,327.0,305.0
001_511,0.38879159369527144,0.5604203152364273,222.0,320.0
001_512,0.43219076005961254,0.4843517138599106,290.0,325.0
001_513,0.4261294261294261,0.5262515262515263,349.0,431.0
001_514,0.47678018575851394,0.4674922600619195,308.0,302.0
001_515,0.39655172413793105,0.5474137931034483,184.0,254.0
001_516,0.48856799037304455,0.43922984356197353,406.0,365.0
001_517,0.3968565815324165,0.5402750491159135,202.0,275.0
001_518,0.40181268882175225,0.5362537764350453,266.0,355.0
001_519,0.4461538461538462,0.47384615384615386,145.0,154.0
001_520,0.4177215189873418,0.5362485615650172,363.0,466.0
001_521,0.43759630200308164,0.5115562403697997,284.0,332.0
001_522,0.4386536373507057,0.507057546145494,404.0,467.0
001_523,0.43570057581573896,0.4932821497120921,227.0,257.0
001_524,0.364741641337386,0.5501519756838906,120.0,181.0
001_525,0.49640287769784175,0.447841726618705,276.0,249.0
001_526,0.38282387190684136,0.5691411935953421,263.0,391.0
001_527,0.297029702970297,0.6435643564356436,90.0,195.0
001_528,0.37623762376237624,0.5841584158415841,114.0,177.0
001_529,0.4698133918770582,0.4818880351262349,428.0,439.0
001_530,0.46619718309859154,0.48169014084507045,331.0,342.0
001_531,0.6009280742459396,0.3480278422273782,259.0,150.0
001_532,0.5553191489361702,0.39148936170212767,261.0,184.0
001_533,0.5301507537688442,0.4120603015075377,211.0,164.0
001_534,0.49364791288566245,0.4337568058076225,272.0,239.0
001_535,0.5673076923076923,0.3798076923076923,236.0,158.0
001_536,0.4782608695652174,0.43478260869565216,154.0,140.0
001_537,0.47770700636942676,0.4942675159235669,375.0,388.0
001_538,0.48892171344165436,0.4564254062038405,331.0,309.0
001_539,0.46936542669584247,0.5,429.0,457.0
001_540,0.47928994082840237,0.4718934911242604,324.0,319.0
001_541,0.279874213836478,0.6767295597484276,445.0,1076.0
001_542,0.5653104925053534,0.38329764453961457,264.0,179.0
001_543,0.5828729281767956,0.36187845303867405,211.0,131.0
001_544,0.5141955835962145,0.4384858044164038,326.0,278.0
001_545,0.5245283018867924,0.41509433962264153,278.0,220.0
001_546,0.3807266982622433,0.5687203791469194,241.0,360.0
001_547,0.4893203883495146,0.429126213592233,252.0,221.0
001_548,0.42065491183879095,0.5214105793450882,334.0,414.0
001_549,0.4636363636363636,0.4772727272727273,306.0,315.0
001_550,0.5,0.4542124542124542,273.0,248.0
001_551,0.6208791208791209,0.33516483516483514,113.0,61.0
001_552,0.45925925925925926,0.47530864197530864,372.0,385.0
001_553,0.3483631871525633,0.5935762816553428,564.0,961.0
001_554,0.47702407002188185,0.45076586433260396,218.0,206.0
001_555,0.4582441113490364,0.4732334047109208,214.0,221.0
001_556,0.3861607142857143,0.546875,173.0,245.0
001_557,0.32937365010799136,0.6069114470842333,610.0,1124.0
001_558,0.43061516452074394,0.48354792560801146,301.0,338.0
001_559,0.4648148148148148,0.4537037037037037,502.0,490.0
001_560,0.3345227475468332,0.6208742194469223,375.0,696.0
001_561,0.45503355704697984,0.487248322147651,339.0,363.0
001_562,0.5368932038834952,0.43786407766990293,553.0,451.0
001_563,0.38055222088835533,0.575030012004802,317.0,479.0
001_564,0.3708133971291866,0.569377990430622,155.0,238.0
001_565,0.40892193308550184,0.5353159851301115,220.0,288.0
001_566,0.37874097007223945,0.5851393188854489,367.0,567.0
001_567,0.3431372549019608,0.6078431372549019,35.0,62.0
001_568,0.3247156153050672,0.6473629782833505,314.0,626.0
001_569,0.4284559417946645,0.5278900565885206,530.0,653.0
001_570,0.47257383966244726,0.4620253164556962,224.0,219.0
001_571,0.44967880085653106,0.4785867237687366,420.0,447.0
001_572,0.4035608308605341,0.543026706231454,136.0,183.0
001_573,0.39713971397139713,0.5588558855885588,361.0,508.0
001_601,0.39136690647482014,0.5568345323741007,272.0,387.0
001_602,0.3150033944331297,0.6544467073998642,464.0,964.0
001_603,0.41123499142367065,0.557032590051458,959.0,1299.0
003_001,0.3091334894613583,0.6651053864168618,132.0,284.0
003_002,0.22573363431151242,0.7336343115124153,100.0,325.0
003_003,0.35451505016722407,0.6120401337792643,106.0,183.0
003_004,0.25210084033613445,0.7058823529411765,60.0,168.0
003_005,0.24273504273504273,0.7282051282051282,142.0,426.0
003_006,0.15267175572519084,0.8244274809160306,20.0,108.0
005_001,0.22794117647058823,0.75,93.0,306.0
005_002,0.24874371859296482,0.7261306532663316,99.0,289.0
005_003,0.23766816143497757,0.7286995515695067,106.0,325.0
005_004,0.3108433734939759,0.6650602409638554,129.0,276.0
005_005,0.2046556741028128,0.7788554801163918,211.0,803.0
005_006,0.2982456140350877,0.6578947368421053,136.0,300.0
005_007,0.22671353251318102,0.7539543057996485,129.0,429.0
005_009,0.22003034901365706,0.7647951441578149,145.0,504.0
005_010,0.1438721136767318,0.8241563055062167,81.0,464.0
005_011,0.18495684340320592,0.8014796547472256,150.0,650.0
005_012,0.14327485380116958,0.8362573099415205,49.0,286.0
005_013,0.3790322580645161,0.5806451612903226,141.0,216.0
005_014,0.3851203501094092,0.5492341356673961,176.0,251.0
005_015,0.2814814814814815,0.6666666666666666,76.0,180.0
005_016,0.32684824902723736,0.6342412451361867,84.0,163.0
005_021,0.24037339556592766,0.7386231038506418,206.0,633.0
005_022,0.3020408163265306,0.6632653061224489,148.0,325.0
005_023,0.3517915309446254,0.5960912052117264,108.0,183.0
005_024,0.455,0.515,91.0,103.0
005_025,0.39662447257383965,0.569620253164557,94.0,135.0
005_031,0.3711340206185567,0.5695876288659794,144.0,221.0
005_032,0.4973821989528796,0.45549738219895286,95.0,87.0
005_033,0.37800687285223367,0.5910652920962199,110.0,172.0
005_034,0.5434782608695652,0.41847826086956524,100.0,77.0
005_035,0.38390092879256965,0.6006191950464397,124.0,194.0
005_036,0.23684210526315788,0.7481203007518797,126.0,398.0
005_041,0.26322930800542743,0.7069199457259159,194.0,521.0
005_042,0.48484848484848486,0.4588744588744589,112.0,106.0
005_043,0.5625,0.3860294117647059,153.0,105.0
005_044,0.043478260869565216,0.9565217391304348,1.0,22.0
005_045,0.15384615384615385,0.8461538461538461,2.0,11.0
005_046,0.10101010101010101,0.8787878787878788,10.0,87.0
005_047,0.0,1.0,0.0,7.0
005_051,0.706766917293233,0.2781954887218045,94.0,37.0
005_052,0.45558739255014324,0.5214899713467048,159.0,182.0
005_061,0.71,0.25,142.0,50.0
005_062,0.65,0.32727272727272727,143.0,72.0
005_063,0.6489563567362429,0.3225806451612903,342.0,170.0
005_071,0.2191358024691358,0.7654320987654321,71.0,248.0
005_072,0.445916114790287,0.5253863134657837,202.0,238.0
005_073,0.23829787234042554,0.7319148936170212,56.0,172.0
005_081,0.430939226519337,0.56353591160221,78.0,102.0
005_082,0.44171779141104295,0.5306748466257669,144.0,173.0
005_083,0.3798449612403101,0.5852713178294574,98.0,151.0
005_084,0.3483709273182957,0.6215538847117794,139.0,248.0
005_085,0.2857142857142857,0.6915584415584416,88.0,213.0
005_090,0.46017699115044247,0.504424778761062,104.0,114.0
005_091,0.3803921568627451,0.592156862745098,194.0,302.0
005_092,0.26609442060085836,0.6995708154506438,62.0,163.0
005_093,0.3391003460207612,0.6211072664359861,196.0,359.0
005_094,0.4985835694050991,0.46458923512747874,176.0,164.0
005_101,0.30934343434343436,0.6691919191919192,245.0,530.0
005_102,0.32368896925858953,0.6347197106690777,179.0,351.0
005_103,0.3192488262910798,0.6431924882629108,68.0,137.0
005_104,0.011764705882352941,0.9764705882352941,1.0,83.0
006_001,0.1368421052631579,0.8210526315789474,13.0,78.0
006_002,0.7258064516129032,0.23118279569892472,135.0,43.0
006_003,0.5862068965517241,0.3793103448275862,51.0,33.0
006_004,0.26071428571428573,0.7107142857142857,73.0,199.0
006_005,0.7594059405940594,0.21782178217821782,767.0,220.0
006_006,0.37254901960784315,0.5686274509803921,38.0,58.0
006_007,0.530562347188264,0.42053789731051344,217.0,172.0
006_008,0.6303317535545023,0.3412322274881517,266.0,144.0
006_009,0.5217965653896962,0.44121532364597094,395.0,334.0
006_010,0.4930747922437673,0.45706371191135736,178.0,165.0
006_011,0.5369369369369369,0.42882882882882883,298.0,238.0
006_012,0.5031847133757962,0.4554140127388535,158.0,143.0
006_013,0.5975609756097561,0.37398373983739835,147.0,92.0
006_014,0.3752969121140142,0.5961995249406176,158.0,251.0
006_015,0.48693259972489683,0.4855570839064649,354.0,353.0
006_016,0.44554455445544555,0.5148514851485149,135.0,156.0
006_017,0.8937282229965157,0.078397212543554,513.0,45.0
006_018,0.7112299465240641,0.25133689839572193,133.0,47.0
006_019,0.45695364238410596,0.5033112582781457,69.0,76.0
006_020,0.7899408284023669,0.17751479289940827,267.0,60.0
006_021,0.7909604519774012,0.1638418079096045,140.0,29.0
006_022,0.874251497005988,0.10179640718562874,146.0,17.0
006_023,0.8275862068965517,0.10344827586206896,48.0,6.0
006_024,0.8601036269430051,0.09326424870466321,166.0,18.0
006_025,0.7804878048780488,0.17073170731707318,96.0,21.0
007_001,0.38777292576419214,0.548471615720524,444.0,628.0
007_002,0.5324232081911263,0.40955631399317405,156.0,120.0
007_003,0.4789915966386555,0.4831932773109244,114.0,115.0
007_004,0.5,0.4696969696969697,132.0,124.0
007_005,0.5125858123569794,0.4622425629290618,224.0,202.0
007_007,0.4396135265700483,0.5217391304347826,91.0,108.0
007_010,0.22330097087378642,0.7669902912621359,23.0,79.0
007_011,0.5208333333333334,0.4305555555555556,75.0,62.0
