county,precinct,county_prec,total_votes,pct_trump,pct_clinton,clinton,trump,pct_latino
001,059,001_059,944.0,0.24152542372881355,0.6165254237288136,582.0,228.0,0.758873929008568
001,060,001_060,883.0,0.29898074745186864,0.5775764439411099,510.0,264.0,0.772038567493113
001,061,001_061,435.0,0.23218390804597702,0.6781609195402298,295.0,101.0,0.8056265984654731
001,062,001_062,346.0,0.2023121387283237,0.6676300578034682,231.0,70.0,0.8253706754530478
001,063,001_063,269.0,0.20446096654275092,0.7026022304832714,189.0,55.0,0.7219152854511971
001,064,001_064,203.0,0.21182266009852216,0.645320197044335,131.0,43.0,0.6923076923076923
001,065,001_065,486.0,0.29218106995884774,0.6193415637860082,301.0,142.0,0.7255139056831923
001,066,001_066,484.0,0.2830578512396694,0.5991735537190083,290.0,137.0,0.7275
001,067,001_067,530.0,0.17547169811320754,0.7188679245283018,381.0,93.0,0.8015340364333653
001,068,001_068,1115.0,0.4098654708520179,0.43946188340807174,490.0,457.0,0.3878419452887538
001,069,001_069,1461.0,0.43874058863791926,0.43394934976043803,634.0,641.0,0.3695745595186936
